0.0;806b36d651c4;ngtcp2;5.148MiB / 1.953GiB;0.26%;0.00%;688B / 0B
0.5;806b36d651c4;ngtcp2;5.148MiB / 1.953GiB;0.26%;0.00%;688B / 0B
1.0;806b36d651c4;ngtcp2;5.148MiB / 1.953GiB;0.26%;0.00%;778B / 0B
1.5;806b36d651c4;ngtcp2;5.148MiB / 1.953GiB;0.26%;0.00%;778B / 0B
2.0;806b36d651c4;ngtcp2;5.148MiB / 1.953GiB;0.26%;0.00%;778B / 0B
2.5;806b36d651c4;ngtcp2;5.148MiB / 1.953GiB;0.26%;0.00%;778B / 0B
3.0;806b36d651c4;ngtcp2;5.148MiB / 1.953GiB;0.26%;0.00%;778B / 0B
3.5;806b36d651c4;ngtcp2;5.148MiB / 1.953GiB;0.26%;0.00%;778B / 0B
4.0;806b36d651c4;ngtcp2;5.148MiB / 1.953GiB;0.26%;0.00%;848B / 0B
4.5;806b36d651c4;ngtcp2;5.148MiB / 1.953GiB;0.26%;0.00%;848B / 0B
5.0;806b36d651c4;ngtcp2;5.148MiB / 1.953GiB;0.26%;0.00%;848B / 0B
5.5;806b36d651c4;ngtcp2;5.148MiB / 1.953GiB;0.26%;0.00%;848B / 0B
6.0;806b36d651c4;ngtcp2;5.148MiB / 1.953GiB;0.26%;0.00%;848B / 0B
6.5;806b36d651c4;ngtcp2;5.148MiB / 1.953GiB;0.26%;0.00%;848B / 0B
7.0;806b36d651c4;ngtcp2;5.148MiB / 1.953GiB;0.26%;0.00%;848B / 0B
7.5;806b36d651c4;ngtcp2;5.148MiB / 1.953GiB;0.26%;0.00%;848B / 0B
8.0;806b36d651c4;ngtcp2;5.148MiB / 1.953GiB;0.26%;0.00%;918B / 0B
8.5;806b36d651c4;ngtcp2;5.148MiB / 1.953GiB;0.26%;0.00%;918B / 0B
9.0;806b36d651c4;ngtcp2;5.148MiB / 1.953GiB;0.26%;0.00%;918B / 0B
9.5;806b36d651c4;ngtcp2;5.148MiB / 1.953GiB;0.26%;0.00%;918B / 0B
10.0;806b36d651c4;ngtcp2;5.148MiB / 1.953GiB;0.26%;0.00%;918B / 0B
10.5;806b36d651c4;ngtcp2;5.148MiB / 1.953GiB;0.26%;0.00%;918B / 0B
11.0;806b36d651c4;ngtcp2;5.148MiB / 1.953GiB;0.26%;0.00%;918B / 0B
11.5;806b36d651c4;ngtcp2;5.148MiB / 1.953GiB;0.26%;0.00%;918B / 0B
12.0;806b36d651c4;ngtcp2;5.148MiB / 1.953GiB;0.26%;0.00%;918B / 0B
12.5;806b36d651c4;ngtcp2;5.148MiB / 1.953GiB;0.26%;0.00%;918B / 0B
13.0;806b36d651c4;ngtcp2;5.148MiB / 1.953GiB;0.26%;0.00%;918B / 0B
13.5;806b36d651c4;ngtcp2;5.148MiB / 1.953GiB;0.26%;0.00%;918B / 0B
14.0;806b36d651c4;ngtcp2;5.148MiB / 1.953GiB;0.26%;0.00%;918B / 0B
14.5;806b36d651c4;ngtcp2;5.148MiB / 1.953GiB;0.26%;0.00%;918B / 0B
15.0;806b36d651c4;ngtcp2;5.148MiB / 1.953GiB;0.26%;0.00%;918B / 0B
15.5;806b36d651c4;ngtcp2;5.148MiB / 1.953GiB;0.26%;0.00%;918B / 0B
16.0;806b36d651c4;ngtcp2;5.148MiB / 1.953GiB;0.26%;0.00%;918B / 0B
16.5;806b36d651c4;ngtcp2;5.148MiB / 1.953GiB;0.26%;0.00%;918B / 0B
17.0;806b36d651c4;ngtcp2;5.148MiB / 1.953GiB;0.26%;0.00%;918B / 0B
17.5;806b36d651c4;ngtcp2;5.148MiB / 1.953GiB;0.26%;0.00%;918B / 0B
18.0;806b36d651c4;ngtcp2;5.148MiB / 1.953GiB;0.26%;0.00%;918B / 0B
18.5;806b36d651c4;ngtcp2;5.148MiB / 1.953GiB;0.26%;0.00%;918B / 0B
19.0;806b36d651c4;ngtcp2;5.148MiB / 1.953GiB;0.26%;0.00%;918B / 0B
19.5;806b36d651c4;ngtcp2;5.148MiB / 1.953GiB;0.26%;0.00%;918B / 0B
20.0;806b36d651c4;ngtcp2;5.148MiB / 1.953GiB;0.26%;0.00%;918B / 0B
20.5;806b36d651c4;ngtcp2;5.148MiB / 1.953GiB;0.26%;0.00%;918B / 0B
21.0;806b36d651c4;ngtcp2;5.148MiB / 1.953GiB;0.26%;0.00%;918B / 0B
21.5;806b36d651c4;ngtcp2;5.148MiB / 1.953GiB;0.26%;0.00%;918B / 0B
22.0;806b36d651c4;ngtcp2;5.148MiB / 1.953GiB;0.26%;0.00%;918B / 0B
22.5;806b36d651c4;ngtcp2;5.148MiB / 1.953GiB;0.26%;0.00%;918B / 0B
23.0;806b36d651c4;ngtcp2;5.148MiB / 1.953GiB;0.26%;0.00%;918B / 0B
23.5;806b36d651c4;ngtcp2;5.148MiB / 1.953GiB;0.26%;0.00%;918B / 0B
24.0;806b36d651c4;ngtcp2;5.148MiB / 1.953GiB;0.26%;0.00%;918B / 0B
24.5;806b36d651c4;ngtcp2;5.148MiB / 1.953GiB;0.26%;0.00%;918B / 0B
25.0;806b36d651c4;ngtcp2;5.148MiB / 1.953GiB;0.26%;0.00%;918B / 0B
25.5;806b36d651c4;ngtcp2;5.148MiB / 1.953GiB;0.26%;0.00%;918B / 0B
26.0;806b36d651c4;ngtcp2;5.148MiB / 1.953GiB;0.26%;0.00%;918B / 0B
26.5;806b36d651c4;ngtcp2;5.148MiB / 1.953GiB;0.26%;0.00%;918B / 0B
27.0;806b36d651c4;ngtcp2;5.148MiB / 1.953GiB;0.26%;0.00%;918B / 0B
27.5;806b36d651c4;ngtcp2;5.148MiB / 1.953GiB;0.26%;0.00%;918B / 0B
28.0;806b36d651c4;ngtcp2;5.148MiB / 1.953GiB;0.26%;0.00%;918B / 0B
28.5;806b36d651c4;ngtcp2;5.148MiB / 1.953GiB;0.26%;0.00%;918B / 0B
29.0;806b36d651c4;ngtcp2;5.148MiB / 1.953GiB;0.26%;0.00%;918B / 0B
